i,j,y,t,l,k,alpha,psi
9570,135,3.1097376223768807,2,4,6,0.967421566101701,0.3487556955170447
9570,180,2.460679893079341,3,4,9,0.967421566101701,1.3351777361189363
9570,180,2.290082762044064,4,4,9,0.967421566101701,1.3351777361189363
9571,29,-1.9404249794515218,0,1,1,-0.43072729929545756,-0.9084578685373851
9571,29,-0.5371170686563935,1,1,1,-0.43072729929545756,-0.9084578685373851
9571,29,-1.984382100977919,2,1,1,-0.43072729929545756,-0.9084578685373851
9571,29,-1.2513127828507369,3,1,1,-0.43072729929545756,-0.9084578685373851
9571,29,-0.391164595715514,4,1,1,-0.43072729929545756,-0.9084578685373851
9572,36,-0.7796138241636181,0,0,1,-0.967421566101701,-0.9084578685373851
9572,9,-3.3535312337191154,1,0,0,-0.967421566101701,-1.335177736118937
9572,2,-2.6037976223983166,2,0,0,-0.967421566101701,-1.335177736118937
9572,64,-2.4836358878691875,3,0,3,-0.967421566101701,-0.3487556955170447
9572,64,-2.962321239498749,4,0,3,-0.967421566101701,-0.3487556955170447
9573,189,1.8982827147100476,0,4,9,0.967421566101701,1.3351777361189363
9573,189,2.58043445499109,1,4,9,0.967421566101701,1.3351777361189363
9573,189,3.7839256983089484,2,4,9,0.967421566101701,1.3351777361189363
9573,167,1.9085417768708188,3,4,8,0.967421566101701,0.9084578685373853
9573,168,1.594523700013934,4,4,8,0.967421566101701,0.9084578685373853
9574,105,0.9915192294472466,0,4,5,0.967421566101701,0.11418529432142824
9574,151,0.7427093236319047,1,4,7,0.967421566101701,0.6045853465832371
9574,151,1.7395008699427243,2,4,7,0.967421566101701,0.6045853465832371
9574,151,2.199258488156719,3,4,7,0.967421566101701,0.6045853465832371
9574,167,2.581056394412625,4,4,8,0.967421566101701,0.9084578685373853
9575,67,-1.8374940801094048,0,0,3,-0.967421566101701,-0.3487556955170447
9575,67,-0.6177994702842085,1,0,3,-0.967421566101701,-0.3487556955170447
9575,15,-2.9681347017440824,2,0,0,-0.967421566101701,-1.335177736118937
9575,15,-2.342028437990634,3,0,0,-0.967421566101701,-1.335177736118937
9575,15,-2.8706416904074166,4,0,0,-0.967421566101701,-1.335177736118937
9576,79,-1.987753622905042,0,1,4,-0.43072729929545756,-0.11418529432142838
9576,152,0.7984782517047024,1,1,7,-0.43072729929545756,0.6045853465832371
9576,152,0.25723453286366654,2,1,7,-0.43072729929545756,0.6045853465832371
9576,106,-1.2840771785880882,3,1,5,-0.43072729929545756,0.11418529432142824
9576,106,0.3852511319838474,4,1,5,-0.43072729929545756,0.11418529432142824
9577,159,0.6621603308104975,0,3,8,0.43072729929545744,0.9084578685373853
9577,159,0.6363185957450884,1,3,8,0.43072729929545744,0.9084578685373853
9577,159,-0.2997715332409139,2,3,8,0.43072729929545744,0.9084578685373853
9577,48,-2.090169434612767,3,3,2,0.43072729929545744,-0.6045853465832371
9577,48,0.5071710148282447,4,3,2,0.43072729929545744,-0.6045853465832371
9578,54,-0.6014716716729004,0,0,2,-0.967421566101701,-0.6045853465832371
9578,11,-2.4175502036318286,1,0,0,-0.967421566101701,-1.335177736118937
9578,5,-1.8000645025798212,2,0,0,-0.967421566101701,-1.335177736118937
9578,14,-2.853309030569725,3,0,0,-0.967421566101701,-1.335177736118937
9578,38,-1.3200030272852201,4,0,1,-0.967421566101701,-0.9084578685373851
9579,24,-1.7029477493887362,0,0,1,-0.967421566101701,-0.9084578685373851
9579,40,-0.21553303941651336,1,0,2,-0.967421566101701,-0.6045853465832371
9579,58,0.20241367329036897,2,0,2,-0.967421566101701,-0.6045853465832371
9579,35,-0.45869727577872443,3,0,1,-0.967421566101701,-0.9084578685373851
9579,2,-2.4316992412962777,4,0,0,-0.967421566101701,-1.335177736118937
9580,62,-1.5801707150211426,0,1,3,-0.43072729929545756,-0.3487556955170447
9580,62,0.21609231726635791,1,1,3,-0.43072729929545756,-0.3487556955170447
9580,31,-1.0971782117565527,2,1,1,-0.43072729929545756,-0.9084578685373851
9580,82,-1.71019156160249,3,1,4,-0.43072729929545756,-0.11418529432142838
9580,82,-0.43574917709992955,4,1,4,-0.43072729929545756,-0.11418529432142838
9581,126,-2.022270990492359,0,4,6,0.967421566101701,0.3487556955170447
9581,154,0.42310162464314516,1,4,7,0.967421566101701,0.6045853465832371
9581,64,0.0028454552268862843,2,4,3,0.967421566101701,-0.3487556955170447
9581,64,1.350945802468139,3,4,3,0.967421566101701,-0.3487556955170447
9581,59,1.2070919771707855,4,4,2,0.967421566101701,-0.6045853465832371
9582,81,-1.9158757117450218,0,1,4,-0.43072729929545756,-0.11418529432142838
9582,81,-1.5897064601724433,1,1,4,-0.43072729929545756,-0.11418529432142838
9582,81,-1.3047300114364804,2,1,4,-0.43072729929545756,-0.11418529432142838
9582,91,-0.8196826343457668,3,1,4,-0.43072729929545756,-0.11418529432142838
9582,0,-2.0919697547959104,4,1,0,-0.43072729929545756,-1.335177736118937
9583,99,-0.7206787879877827,0,3,5,0.43072729929545744,0.11418529432142824
9583,99,1.690432300272556,1,3,5,0.43072729929545744,0.11418529432142824
9583,99,-0.5973605517638614,2,3,5,0.43072729929545744,0.11418529432142824
9583,134,-0.013393877923429831,3,3,6,0.43072729929545744,0.3487556955170447
9583,134,0.45328709667816697,4,3,6,0.43072729929545744,0.3487556955170447
9584,177,2.357929441550711,0,3,8,0.43072729929545744,0.9084578685373853
9584,188,1.8464019941056946,1,3,9,0.43072729929545744,1.3351777361189363
9584,188,2.3643682021749397,2,3,9,0.43072729929545744,1.3351777361189363
9584,188,3.1634752829426738,3,3,9,0.43072729929545744,1.3351777361189363
9584,87,-0.7536216768604695,4,3,4,0.43072729929545744,-0.11418529432142838
9585,60,0.8644848380864445,0,4,3,0.967421566101701,-0.3487556955170447
9585,60,0.6916048576307896,1,4,3,0.967421566101701,-0.3487556955170447
9585,132,1.9113144032715752,2,4,6,0.967421566101701,0.3487556955170447
9585,132,0.07751034114655142,3,4,6,0.967421566101701,0.3487556955170447
9585,132,-0.050104416989563694,4,4,6,0.967421566101701,0.3487556955170447
9586,62,2.085199124252431,0,4,3,0.967421566101701,-0.3487556955170447
9586,62,0.27733361911521137,1,4,3,0.967421566101701,-0.3487556955170447
9586,161,1.4390147845631223,2,4,8,0.967421566101701,0.9084578685373853
9586,161,1.5572538660361908,3,4,8,0.967421566101701,0.9084578685373853
9586,134,2.078492298099615,4,4,6,0.967421566101701,0.3487556955170447
9587,111,0.7913674566843993,0,3,5,0.43072729929545744,0.11418529432142824
9587,99,1.254977064814193,1,3,5,0.43072729929545744,0.11418529432142824
9587,168,1.1747839938984523,2,3,8,0.43072729929545744,0.9084578685373853
9587,56,1.9689471346027545,3,3,2,0.43072729929545744,-0.6045853465832371
9587,56,-0.3193909340338822,4,3,2,0.43072729929545744,-0.6045853465832371
9588,93,-0.46027758170781724,0,2,4,0.0,-0.11418529432142838
9588,183,1.6308215820938723,1,2,9,0.0,1.3351777361189363
9588,183,-0.4878669480275879,2,2,9,0.0,1.3351777361189363
9588,81,0.24340993406661182,3,2,4,0.0,-0.11418529432142838
9588,93,-1.7030841237922367,4,2,4,0.0,-0.11418529432142838
9589,165,1.266286853314792,0,2,8,0.0,0.9084578685373853
9589,168,0.8644011820643976,1,2,8,0.0,0.9084578685373853
9589,197,1.717272122997949,2,2,9,0.0,1.3351777361189363
9589,197,1.5397282476302596,3,2,9,0.0,1.3351777361189363
9589,176,1.155240300663238,4,2,8,0.0,0.9084578685373853
9590,58,0.36751258246664686,0,4,2,0.967421566101701,-0.6045853465832371
9590,153,0.19084999799065328,1,4,7,0.967421566101701,0.6045853465832371
9590,104,1.10322976489976,2,4,5,0.967421566101701,0.11418529432142824
9590,104,0.22718665006688987,3,4,5,0.967421566101701,0.11418529432142824
9590,104,2.778293291187124,4,4,5,0.967421566101701,0.11418529432142824
9591,109,0.017080792167190495,0,0,5,-0.967421566101701,0.11418529432142824
9591,116,1.3521079006111396,1,0,5,-0.967421566101701,0.11418529432142824
9591,76,-1.603606375644993,2,0,3,-0.967421566101701,-0.3487556955170447
9591,76,-0.1284782037095089,3,0,3,-0.967421566101701,-0.3487556955170447
9591,76,-1.8388114110442926,4,0,3,-0.967421566101701,-0.3487556955170447
9592,24,0.25677736661344536,0,3,1,0.43072729929545744,-0.9084578685373851
9592,105,0.5418286427245828,1,3,5,0.43072729929545744,0.11418529432142824
9592,119,1.02443459756547,2,3,6,0.43072729929545744,0.3487556955170447
9592,119,2.1112680117307017,3,3,6,0.43072729929545744,0.3487556955170447
9592,155,0.46751515878401817,4,3,7,0.43072729929545744,0.6045853465832371
9593,162,1.7257448525347314,0,2,8,0.0,0.9084578685373853
9593,197,4.0609383226546525,1,2,9,0.0,1.3351777361189363
9593,197,1.0083826572267842,2,2,9,0.0,1.3351777361189363
9593,197,2.8585660373678783,3,2,9,0.0,1.3351777361189363
9593,197,1.3308550089162123,4,2,9,0.0,1.3351777361189363
9594,61,-0.3371904642530348,0,0,3,-0.967421566101701,-0.3487556955170447
9594,69,-2.0270796098695394,1,0,3,-0.967421566101701,-0.3487556955170447
9594,69,-2.297697133916091,2,0,3,-0.967421566101701,-0.3487556955170447
9594,111,-1.5625751631627303,3,0,5,-0.967421566101701,0.11418529432142824
9594,121,-0.9271933862578003,4,0,6,-0.967421566101701,0.3487556955170447
9595,14,-1.9653636402623977,0,1,0,-0.43072729929545756,-1.335177736118937
9595,84,-0.6414308757534269,1,1,4,-0.43072729929545756,-0.11418529432142838
9595,84,-2.557945804618375,2,1,4,-0.43072729929545756,-0.11418529432142838
9595,84,-0.4172774267875572,3,1,4,-0.43072729929545756,-0.11418529432142838
9595,84,-0.647790142451673,4,1,4,-0.43072729929545756,-0.11418529432142838
9596,167,1.4105447188389655,0,2,8,0.0,0.9084578685373853
9596,167,1.925181405032494,1,2,8,0.0,0.9084578685373853
9596,167,1.3812637838551984,2,2,8,0.0,0.9084578685373853
9596,167,0.79586299653791,3,2,8,0.0,0.9084578685373853
9596,167,1.2404255259802375,4,2,8,0.0,0.9084578685373853
9597,75,-0.42428300022256393,0,3,3,0.43072729929545744,-0.3487556955170447
9597,66,1.0284436816905003,1,3,3,0.43072729929545744,-0.3487556955170447
9597,66,0.6319220293860828,2,3,3,0.43072729929545744,-0.3487556955170447
9597,94,1.4141075714716218,3,3,4,0.43072729929545744,-0.11418529432142838
9597,94,0.9049321537612502,4,3,4,0.43072729929545744,-0.11418529432142838
9598,185,0.7048218438875522,0,3,9,0.43072729929545744,1.3351777361189363
9598,80,-0.0472563185795542,1,3,4,0.43072729929545744,-0.11418529432142838
9598,80,0.18984110752025835,2,3,4,0.43072729929545744,-0.11418529432142838
9598,195,3.4712352776506075,3,3,9,0.43072729929545744,1.3351777361189363
9598,113,0.18887893002323625,4,3,5,0.43072729929545744,0.11418529432142824
9599,65,0.3430041055691556,0,1,3,-0.43072729929545756,-0.3487556955170447
9599,44,-0.7065638377612926,1,1,2,-0.43072729929545756,-0.6045853465832371
9599,44,1.0391912239562644,2,1,2,-0.43072729929545756,-0.6045853465832371
9599,18,-2.4166850941396287,3,1,0,-0.43072729929545756,-1.335177736118937
9599,18,-0.2841261636668504,4,1,0,-0.43072729929545756,-1.335177736118937
9600,79,-0.1792710827280728,0,0,4,-0.967421566101701,-0.11418529432142838
9600,95,-1.1083170363714756,1,0,4,-0.967421566101701,-0.11418529432142838
9600,95,-1.716832577349594,2,0,4,-0.967421566101701,-0.11418529432142838
9600,26,-0.6755927587240893,3,0,1,-0.967421566101701,-0.9084578685373851
9600,14,-2.357026793960404,4,0,0,-0.967421566101701,-1.335177736118937
9601,183,1.0411115368850108,0,4,9,0.967421566101701,1.3351777361189363
9601,181,3.268130173832734,1,4,9,0.967421566101701,1.3351777361189363
9601,181,2.6265545409127857,2,4,9,0.967421566101701,1.3351777361189363
9601,192,2.4873724420401837,3,4,9,0.967421566101701,1.3351777361189363
9601,192,2.568394277329081,4,4,9,0.967421566101701,1.3351777361189363
9602,70,-3.200618668575009,0,0,3,-0.967421566101701,-0.3487556955170447
9602,70,0.5657496302746734,1,0,3,-0.967421566101701,-0.3487556955170447
9602,19,-1.4848608805928034,2,0,0,-0.967421566101701,-1.335177736118937
9602,99,-1.2401060461849198,3,0,5,-0.967421566101701,0.11418529432142824
9602,99,-1.1519443604663537,4,0,5,-0.967421566101701,0.11418529432142824
9603,177,1.021670647536887,0,3,8,0.43072729929545744,0.9084578685373853
9603,177,0.6334891860465415,1,3,8,0.43072729929545744,0.9084578685373853
9603,177,1.0202556714592315,2,3,8,0.43072729929545744,0.9084578685373853
9603,192,2.503832823942874,3,3,9,0.43072729929545744,1.3351777361189363
9603,186,1.0272636276382583,4,3,9,0.43072729929545744,1.3351777361189363
9604,113,-0.3358870812917538,0,0,5,-0.967421566101701,0.11418529432142824
9604,126,0.6877816736053382,1,0,6,-0.967421566101701,0.3487556955170447
9604,126,-0.778914198538877,2,0,6,-0.967421566101701,0.3487556955170447
9604,55,-1.6216499726283302,3,0,2,-0.967421566101701,-0.6045853465832371
9604,55,0.3867343569278887,4,0,2,-0.967421566101701,-0.6045853465832371
9605,53,-2.086741849283647,0,1,2,-0.43072729929545756,-0.6045853465832371
9605,50,-1.1124406325975709,1,1,2,-0.43072729929545756,-0.6045853465832371
9605,50,0.08608338639121671,2,1,2,-0.43072729929545756,-0.6045853465832371
9605,50,0.02466957064717623,3,1,2,-0.43072729929545756,-0.6045853465832371
9605,50,-1.0345364167018476,4,1,2,-0.43072729929545756,-0.6045853465832371
9606,160,1.8854479605866288,0,3,8,0.43072729929545744,0.9084578685373853
9606,160,1.1346635623947663,1,3,8,0.43072729929545744,0.9084578685373853
9606,160,2.9851926921725687,2,3,8,0.43072729929545744,0.9084578685373853
9606,143,0.5567165727781959,3,3,7,0.43072729929545744,0.6045853465832371
9606,143,0.6923623323165486,4,3,7,0.43072729929545744,0.6045853465832371
9607,139,1.9300861946070669,0,4,7,0.967421566101701,0.6045853465832371
9607,139,1.3675955937844213,1,4,7,0.967421566101701,0.6045853465832371
9607,139,2.2675542897290444,2,4,7,0.967421566101701,0.6045853465832371
9607,139,1.8298598048360848,3,4,7,0.967421566101701,0.6045853465832371
9607,139,-0.4112156814976451,4,4,7,0.967421566101701,0.6045853465832371
9608,121,0.3838188853982774,0,3,6,0.43072729929545744,0.3487556955170447
9608,185,1.2955588108435776,1,3,9,0.43072729929545744,1.3351777361189363
9608,185,1.300647759045452,2,3,9,0.43072729929545744,1.3351777361189363
9608,122,1.3655793656704538,3,3,6,0.43072729929545744,0.3487556955170447
9608,122,-0.39573602601631097,4,3,6,0.43072729929545744,0.3487556955170447
9609,119,2.4697254972222646,0,2,6,0.0,0.3487556955170447
9609,90,0.10929376766371349,1,2,4,0.0,-0.11418529432142838
9609,66,-0.6907484836068933,2,2,3,0.0,-0.3487556955170447
9609,80,-0.5938781696365413,3,2,4,0.0,-0.11418529432142838
9609,80,-0.2995392424229091,4,2,4,0.0,-0.11418529432142838
9610,83,1.1550866462148783,0,4,4,0.967421566101701,-0.11418529432142838
9610,193,2.816533196236239,1,4,9,0.967421566101701,1.3351777361189363
9610,177,2.711493738354439,2,4,8,0.967421566101701,0.9084578685373853
9610,177,1.5793709797165114,3,4,8,0.967421566101701,0.9084578685373853
9610,162,3.0791868861649925,4,4,8,0.967421566101701,0.9084578685373853
9611,19,-1.094056123741066,0,1,0,-0.43072729929545756,-1.335177736118937
9611,19,-1.0825365134373701,1,1,0,-0.43072729929545756,-1.335177736118937
9611,19,0.21161428642075997,2,1,0,-0.43072729929545756,-1.335177736118937
9611,5,-2.0734990161067617,3,1,0,-0.43072729929545756,-1.335177736118937
9611,31,-0.7385461483100425,4,1,1,-0.43072729929545756,-0.9084578685373851
9612,0,-1.5094213585472642,0,1,0,-0.43072729929545756,-1.335177736118937
9612,0,-1.2820247636947721,1,1,0,-0.43072729929545756,-1.335177736118937
9612,0,-0.13935934634082336,2,1,0,-0.43072729929545756,-1.335177736118937
9612,21,-0.48159406485968526,3,1,1,-0.43072729929545756,-0.9084578685373851
9612,21,-1.3292898506459925,4,1,1,-0.43072729929545756,-0.9084578685373851
9613,2,0.3437285484588579,0,1,0,-0.43072729929545756,-1.335177736118937
9613,39,-3.154233147099563,1,1,1,-0.43072729929545756,-0.9084578685373851
9613,39,-1.2478438860004373,2,1,1,-0.43072729929545756,-0.9084578685373851
9613,94,-1.3331714234702208,3,1,4,-0.43072729929545756,-0.11418529432142838
9613,46,-1.1806232764815128,4,1,2,-0.43072729929545756,-0.6045853465832371
9614,92,0.4016041336075915,0,1,4,-0.43072729929545756,-0.11418529432142838
9614,87,0.28776356492150745,1,1,4,-0.43072729929545756,-0.11418529432142838
9614,87,-0.021196638408620738,2,1,4,-0.43072729929545756,-0.11418529432142838
9614,51,-2.839848433794229,3,1,2,-0.43072729929545756,-0.6045853465832371
9614,51,-2.1095426126107624,4,1,2,-0.43072729929545756,-0.6045853465832371
9615,158,0.4430574689096222,0,2,8,0.0,0.9084578685373853
9615,158,2.035552260346738,1,2,8,0.0,0.9084578685373853
9615,158,0.6450691770498411,2,2,8,0.0,0.9084578685373853
9615,158,2.7469600215556724,3,2,8,0.0,0.9084578685373853
9615,158,0.9279289556861071,4,2,8,0.0,0.9084578685373853
9616,194,2.2103757505824397,0,4,9,0.967421566101701,1.3351777361189363
9616,175,0.5129966466103248,1,4,8,0.967421566101701,0.9084578685373853
9616,112,2.7453404256247396,2,4,5,0.967421566101701,0.11418529432142824
9616,189,1.8847316138924501,3,4,9,0.967421566101701,1.3351777361189363
9616,189,1.7478501181565491,4,4,9,0.967421566101701,1.3351777361189363
9617,0,-0.7940610004874674,0,2,0,0.0,-1.335177736118937
9617,37,-1.4059617265295323,1,2,1,0.0,-0.9084578685373851
9617,37,-2.1262136374578424,2,2,1,0.0,-0.9084578685373851
9617,127,0.46000391863318146,3,2,6,0.0,0.3487556955170447
9617,127,1.0850695883070973,4,2,6,0.0,0.3487556955170447
9618,181,3.450325411413975,0,4,9,0.967421566101701,1.3351777361189363
9618,181,2.535159918331688,1,4,9,0.967421566101701,1.3351777361189363
9618,181,-0.452845586725096,2,4,9,0.967421566101701,1.3351777361189363
9618,117,2.7020992376909927,3,4,5,0.967421566101701,0.11418529432142824
9618,117,1.0674837654097016,4,4,5,0.967421566101701,0.11418529432142824
9619,70,-1.4394172813193387,0,0,3,-0.967421566101701,-0.3487556955170447
9619,70,-0.9922887592606353,1,0,3,-0.967421566101701,-0.3487556955170447
9619,30,-2.5877087546071564,2,0,1,-0.967421566101701,-0.9084578685373851
9619,30,-3.1608934271190456,3,0,1,-0.967421566101701,-0.9084578685373851
9619,30,-0.4467765534404351,4,0,1,-0.967421566101701,-0.9084578685373851
9620,120,1.1369896011723029,0,4,6,0.967421566101701,0.3487556955170447
9620,116,-0.6149023682428973,1,4,5,0.967421566101701,0.11418529432142824
9620,122,2.1764481545157603,2,4,6,0.967421566101701,0.3487556955170447
9620,122,2.8903452270495253,3,4,6,0.967421566101701,0.3487556955170447
9620,122,0.812833343256558,4,4,6,0.967421566101701,0.3487556955170447
9621,161,1.562139927890363,0,4,8,0.967421566101701,0.9084578685373853
9621,161,0.5258195536626074,1,4,8,0.967421566101701,0.9084578685373853
9621,186,2.9512460860410226,2,4,9,0.967421566101701,1.3351777361189363
9621,186,2.978931221591147,3,4,9,0.967421566101701,1.3351777361189363
9621,193,2.9464561495757757,4,4,9,0.967421566101701,1.3351777361189363
9622,27,-1.4385940487232451,0,0,1,-0.967421566101701,-0.9084578685373851
9622,27,-0.7251441140319237,1,0,1,-0.967421566101701,-0.9084578685373851
9622,27,-1.0270980109578982,2,0,1,-0.967421566101701,-0.9084578685373851
9622,47,-1.7132709129954427,3,0,2,-0.967421566101701,-0.6045853465832371
9622,47,-0.6276446680742558,4,0,2,-0.967421566101701,-0.6045853465832371
9623,188,0.674893302660355,0,2,9,0.0,1.3351777361189363
9623,188,1.4578753135255762,1,2,9,0.0,1.3351777361189363
9623,138,1.9912169945083085,2,2,7,0.0,0.6045853465832371
9623,138,-0.8216640586042647,3,2,7,0.0,0.6045853465832371
9623,143,0.19617232534649637,4,2,7,0.0,0.6045853465832371
9624,172,1.4897100678868154,0,4,8,0.967421566101701,0.9084578685373853
9624,198,1.328689005978926,1,4,9,0.967421566101701,1.3351777361189363
9624,198,2.036483067467201,2,4,9,0.967421566101701,1.3351777361189363
9624,198,4.356418396507452,3,4,9,0.967421566101701,1.3351777361189363
